duration_scaled,orig_bytes_scaled,resp_bytes_scaled,orig_pkts_scaled,resp_pkts_scaled,bytes_per_sec_scaled,pkts_per_sec_scaled,byte_ratio_scaled,proto_tcp,proto_udp,service_dns,service_http,service_none,service_ssh,conn_state_REJ,conn_state_RSTO,conn_state_S1,conn_state_SF,is_attack,actual_attack_pct,window_id,ts,row_index,concurrency_src_1s_scaled
-0.3869697052662962,-0.2767982650153773,-0.6106338722740966,-0.3355878063014919,-0.53134378536528,-0.2258422516840732,-0.2232194099747387,-0.0656894840047921,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692018.397228,58,-0.48931124640028245
-0.3868142848712111,0.0013119142969611,-0.3585532031326777,-0.1599176548460383,-0.327664407601916,-0.1593653220056275,-0.2074727439268255,0.1164753129608392,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692018.382683,59,-0.48931124640028245
-0.3869637911994731,-0.1858334951877857,1.1531235417489236,0.3495257843747771,0.9453317034191092,-0.2025249567191455,-0.1554235025229557,-0.5323672707253371,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692018.396697,60,-0.48931124640028245
-0.3887589880357595,-0.1067609085715995,-0.5306291697638502,-0.2477527305737651,-0.4549640187040185,-0.0550240142823519,-0.1720084168210378,0.3306186046302633,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692020.024347,61,-0.7919948012483946
-0.3889778191834241,-0.3698493827747944,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.2497985998628026,-0.2111474494400406,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692020.044868,62,-0.7919948012483946
-0.3889617529910618,-0.1937616173287226,-0.4767545214457448,-0.2301857154282197,-0.429504096483598,-0.0842459983634988,-0.1480574084609238,-0.1075025819952644,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692020.043377,63,-0.7919948012483946
-0.3889752571328148,-0.2818055000517585,-0.5573540544579261,-0.3180207911559465,-0.5058838631448596,-0.1655070175021252,-0.1788320376821885,-0.24495311638333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692020.044653,64,-0.7919948012483946
-0.388959980906057,-0.1958479652605481,1.1531235417489236,0.3319587692292318,0.9453317034191092,-0.0865925241182417,0.0549221409754194,-0.5362672954086435,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783692020.043232,65,-0.7919948012483946
0.613467993854895,0.0712045700131152,1.5501941457369788,0.5603299661213215,1.2763106922845755,-0.2494880887760774,-0.2368812169195182,-0.4620737361349594,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691926.409991,66,-0.7919948012483946
0.6135110683307635,0.2489614138046474,0.2024994238709352,0.1914226480648689,0.2069939590269145,-0.2493629629942305,-0.2369813103668076,-0.119439118533844,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,window_01_0pct,1783691926.405962,67,-0.7919948012483946
