epoch_millis,thread_label,page
1783516676070,bot-browsing-75,HOME
1783516677018,bot-searching-74,PRODUCT_DETAIL
1783516677232,bot-searching-74,PRODUCTS
1783516677912,bot-browsing-69,PRODUCT_DETAIL
1783516678491,bot-searching-74,PRODUCT_DETAIL
1783516679975,bot-searching-74,PRODUCTS
1783516681553,bot-browsing-66,PRODUCTS
1783516682506,bot-browsing-76,HOME
1783516685738,bot-browsing-56,PRODUCTS
1783516689632,bot-browsing-57,HOME
1783516690158,bot-browsing-65,PRODUCTS
1783516692064,bot-searching-71,PRODUCT_DETAIL
1783516692193,bot-searching-71,PRODUCTS
1783516692265,bot-searching-71,CONTACT
1783516692299,bot-searching-71,HOME
1783516692470,bot-searching-71,CONTACT
1783516692502,bot-searching-71,HOME
1783516694165,bot-browsing-75,PRODUCTS
1783516695150,bot-browsing-75,PRODUCT_DETAIL
1783516697195,bot-browsing-56,PRODUCT_DETAIL
1783516697682,bot-form_filling-77,PRODUCTS
1783516697799,bot-browsing-69,HOME
1783516697948,bot-form_filling-77,HOME
1783516698407,bot-form_filling-77,ABOUT
1783516701257,bot-browsing-68,HOME
1783516704948,bot-browsing-78,HOME
1783516704967,bot-browsing-69,PRODUCTS
1783516707651,bot-form_filling-77,CONTACT
1783516708316,bot-browsing-68,ABOUT
1783516712009,bot-browsing-78,PRODUCTS
1783516712719,bot-form_filling-77,SUBMIT_CONTACT
1783516714580,bot-browsing-66,ABOUT
1783516716676,bot-browsing-75,PRODUCTS
1783516716914,bot-browsing-68,HOME
1783516717927,bot-browsing-69,HOME
1783516723647,bot-browsing-68,PRODUCTS
1783516723923,bot-browsing-75,PRODUCT_DETAIL
1783516724670,bot-browsing-65,PRODUCT_DETAIL
1783516725935,bot-browsing-56,CONTACT
1783516726278,bot-browsing-79,HOME
1783516728617,bot-browsing-66,PRODUCTS
1783516730016,bot-browsing-75,HOME
1783516736373,bot-browsing-68,HOME
1783516737597,bot-browsing-78,HOME
1783516739969,bot-browsing-76,PRODUCTS
1783516741344,bot-searching-80,HOME
1783516741507,bot-searching-80,PRODUCTS
1783516741707,bot-searching-80,PRODUCT_DETAIL
1783516742032,bot-searching-80,HOME
1783516742050,bot-searching-80,CONTACT
1783516742452,bot-browsing-68,CONTACT
1783516743927,bot-browsing-75,PRODUCTS
1783516750036,bot-browsing-76,PRODUCT_DETAIL
1783516750393,bot-browsing-75,PRODUCT_DETAIL
1783516752834,bot-searching-80,HOME
1783516753750,bot-browsing-65,PRODUCTS
1783516754598,bot-searching-80,ABOUT
1783516759746,bot-browsing-75,PRODUCTS
1783516760133,bot-browsing-78,PRODUCTS
1783516761383,bot-browsing-65,PRODUCT_DETAIL
1783516761645,bot-browsing-81,HOME
1783516764476,bot-searching-80,HOME
1783516764568,bot-searching-80,CONTACT
1783516765622,bot-browsing-76,CONTACT
1783516766563,bot-browsing-78,PRODUCT_DETAIL
1783516769470,bot-browsing-69,ABOUT
1783516770615,bot-browsing-65,PRODUCTS
1783516771195,bot-browsing-75,HOME
1783516772441,bot-browsing-81,CONTACT
1783516775484,bot-browsing-76,PRODUCTS
1783516775791,bot-browsing-82,HOME
1783516777243,bot-searching-83,HOME
1783516777262,bot-searching-83,PRODUCTS
1783516777322,bot-searching-83,PRODUCT_DETAIL
1783516777426,bot-searching-83,PRODUCTS
1783516777477,bot-searching-83,PRODUCT_DETAIL
1783516777561,bot-searching-83,PRODUCTS
1783516778559,bot-browsing-81,PRODUCTS
1783516779160,bot-searching-84,HOME
1783516780941,bot-browsing-78,HOME
1783516780950,bot-searching-85,HOME
1783516781815,bot-searching-85,PRODUCTS
1783516782125,bot-searching-86,HOME
1783516782175,bot-searching-86,PRODUCTS
1783516782532,bot-searching-86,HOME
